256,8,1,0.000000,0.000000,0.002496,0.005440,0.063712
256,8,2,0.000000,0.000000,0.002400,0.005344,0.052192
256,8,3,0.000000,0.000000,0.002368,0.005184,0.052288
256,8,1,0.100000,0.102539,0.002496,0.005152,0.096608
256,8,2,0.100000,0.102539,0.002432,0.005440,0.086624
256,8,3,0.100000,0.102539,0.002336,0.005344,0.087424
256,8,1,0.200000,0.196289,0.002528,0.005152,0.122976
256,8,2,0.200000,0.196289,0.002400,0.005312,0.110240
256,8,3,0.200000,0.196289,0.002304,0.005280,0.106304
256,8,1,0.300000,0.296875,0.002528,0.005216,0.141632
256,8,2,0.300000,0.296875,0.002464,0.005504,0.130848
256,8,3,0.300000,0.296875,0.002464,0.005376,0.132576
256,8,1,0.400000,0.399414,0.003296,0.005184,0.176096
256,8,2,0.400000,0.399414,0.002400,0.005536,0.158816
256,8,3,0.400000,0.399414,0.002368,0.005312,0.173216
256,8,1,0.500000,0.486328,0.002560,0.005248,0.193760
256,8,2,0.500000,0.486328,0.002400,0.005472,0.177536
256,8,3,0.500000,0.486328,0.002336,0.004128,0.183008
256,8,1,0.600000,0.592773,0.002496,0.005152,0.218400
256,8,2,0.600000,0.592773,0.002368,0.005440,0.205472
256,8,3,0.600000,0.592773,0.002368,0.005312,0.211520
256,8,1,0.700000,0.702148,0.002528,0.005664,0.247552
256,8,2,0.700000,0.702148,0.002400,0.005408,0.243296
256,8,3,0.700000,0.702148,0.002336,0.005408,0.239712
256,8,1,0.800000,0.789062,0.002592,0.005152,0.277696
256,8,2,0.800000,0.789062,0.002432,0.005440,0.264768
256,8,3,0.800000,0.789062,0.002336,0.005408,0.261632
256,8,1,0.900000,0.882812,0.002464,0.003936,0.303680
256,8,2,0.900000,0.882812,0.002368,0.005440,0.283616
256,8,3,0.900000,0.882812,0.002304,0.004096,0.287328
256,8,1,1.000000,1.000000,0.004096,0.003968,0.305280
256,8,2,1.000000,1.000000,0.002400,0.005472,0.292672
256,8,3,1.000000,1.000000,0.002336,0.004096,0.299456
256,16,1,0.000000,0.000000,0.002528,0.005344,0.037568
256,16,2,0.000000,0.000000,0.002368,0.005440,0.025344
256,16,3,0.000000,0.000000,0.002336,0.005184,0.025120
256,16,1,0.100000,0.078125,0.002560,0.005120,0.054176
256,16,2,0.100000,0.078125,0.002400,0.005312,0.041056
256,16,3,0.100000,0.078125,0.002336,0.005376,0.045248
256,16,1,0.200000,0.183594,0.002656,0.005344,0.065920
256,16,2,0.200000,0.183594,0.002528,0.004192,0.060064
256,16,3,0.200000,0.183594,0.002432,0.005408,0.053216
256,16,1,0.300000,0.300781,0.002528,0.005824,0.080192
256,16,2,0.300000,0.300781,0.002464,0.005504,0.074976
256,16,3,0.300000,0.300781,0.002400,0.005280,0.077408
256,16,1,0.400000,0.398438,0.002496,0.005440,0.101920
256,16,2,0.400000,0.398438,0.002368,0.005344,0.089824
256,16,3,0.400000,0.398438,0.002336,0.005312,0.089408
256,16,1,0.500000,0.492188,0.002496,0.005408,0.110496
256,16,2,0.500000,0.492188,0.002400,0.005312,0.098528
256,16,3,0.500000,0.492188,0.002400,0.005312,0.098464
256,16,1,0.600000,0.585938,0.002784,0.003936,0.127104
256,16,2,0.600000,0.585938,0.002496,0.005312,0.112352
256,16,3,0.600000,0.585938,0.002368,0.005312,0.112640
256,16,1,0.700000,0.714844,0.002624,0.005312,0.143616
256,16,2,0.700000,0.714844,0.002368,0.005440,0.132224
256,16,3,0.700000,0.714844,0.002336,0.005312,0.134688
256,16,1,0.800000,0.804688,0.002528,0.005152,0.156960
256,16,2,0.800000,0.804688,0.002400,0.005376,0.146144
256,16,3,0.800000,0.804688,0.002304,0.005312,0.147584
256,16,1,0.900000,0.914062,0.002560,0.005664,0.171776
256,16,2,0.900000,0.914062,0.002432,0.005408,0.160608
256,16,3,0.900000,0.914062,0.002368,0.005312,0.160096
256,16,1,1.000000,1.000000,0.002560,0.005120,0.184320
256,16,2,1.000000,1.000000,0.002400,0.005344,0.175168
256,16,3,1.000000,1.000000,0.002304,0.005344,0.171168
256,32,1,0.000000,0.000000,0.002464,0.005152,0.029664
256,32,2,0.000000,0.000000,0.002432,0.005376,0.017728
256,32,3,0.000000,0.000000,0.002336,0.005152,0.017440
256,32,1,0.100000,0.031250,0.002496,0.005760,0.043808
256,32,2,0.100000,0.031250,0.002368,0.005312,0.031520
256,32,3,0.100000,0.031250,0.002304,0.005344,0.031328
256,32,1,0.200000,0.125000,0.002496,0.005120,0.062496
256,32,2,0.200000,0.125000,0.002400,0.005280,0.047232
256,32,3,0.200000,0.125000,0.002304,0.005280,0.047040
256,32,1,0.300000,0.281250,0.002560,0.005728,0.079904
256,32,2,0.300000,0.281250,0.002432,0.005344,0.066400
256,32,3,0.300000,0.281250,0.002304,0.005344,0.060192
256,32,1,0.400000,0.343750,0.002496,0.005472,0.079040
256,32,2,0.400000,0.343750,0.002368,0.005312,0.067232
256,32,3,0.400000,0.343750,0.002336,0.005344,0.065120
256,32,1,0.500000,0.453125,0.002496,0.005504,0.089312
256,32,2,0.500000,0.453125,0.002368,0.005504,0.078624
256,32,3,0.500000,0.453125,0.002336,0.005280,0.077728
256,32,1,0.600000,0.593750,0.002848,0.005184,0.105088
256,32,2,0.600000,0.593750,0.002368,0.005344,0.093920
256,32,3,0.600000,0.593750,0.002304,0.005440,0.092768
256,32,1,0.700000,0.718750,0.002528,0.005472,0.123328
256,32,2,0.700000,0.718750,0.002400,0.005504,0.107712
256,32,3,0.700000,0.718750,0.002304,0.004160,0.117280
256,32,1,0.800000,0.796875,0.002752,0.005152,0.137344
256,32,2,0.800000,0.796875,0.002336,0.005376,0.127136
256,32,3,0.800000,0.796875,0.002304,0.005312,0.126240
256,32,1,0.900000,0.937500,0.002464,0.005920,0.152928
256,32,2,0.900000,0.937500,0.002400,0.005312,0.142112
256,32,3,0.900000,0.937500,0.002368,0.005344,0.142592
256,32,1,1.000000,1.000000,0.002656,0.005184,0.152384
256,32,2,1.000000,1.000000,0.002368,0.005344,0.140832
256,32,3,1.000000,1.000000,0.002304,0.005312,0.140864
512,8,1,0.000000,0.000000,0.002688,0.005280,0.364064
512,8,2,0.000000,0.000000,0.002624,0.005408,0.349600
512,8,3,0.000000,0.000000,0.002496,0.005376,0.348704
512,8,1,0.100000,0.107910,0.003008,0.005376,0.564768
512,8,2,0.100000,0.107910,0.002592,0.005408,0.560768
512,8,3,0.100000,0.107910,0.002528,0.005440,0.563232
512,8,1,0.200000,0.207520,0.002656,0.005152,0.764672
512,8,2,0.200000,0.207520,0.002464,0.005408,0.752000
512,8,3,0.200000,0.207520,0.002368,0.005312,0.750720
512,8,1,0.300000,0.310791,0.002624,0.005152,1.013408
512,8,2,0.300000,0.310791,0.002560,0.005632,0.983040
512,8,3,0.300000,0.310791,0.002336,0.005344,0.985888
512,8,1,0.400000,0.409180,0.002656,0.005120,1.218528
512,8,2,0.400000,0.409180,0.002400,0.005472,1.205856
512,8,3,0.400000,0.409180,0.002336,0.005280,1.223904
512,8,1,0.500000,0.510254,0.002976,0.005184,1.441408
512,8,2,0.500000,0.510254,0.002592,0.005376,1.440096
512,8,3,0.500000,0.510254,0.002368,0.005472,1.430176
512,8,1,0.600000,0.610840,0.002688,0.005184,1.673792
512,8,2,0.600000,0.610840,0.002464,0.005344,1.663136
512,8,3,0.600000,0.610840,0.002368,0.005472,1.664736
512,8,1,0.700000,0.710205,0.002720,0.005280,1.891872
512,8,2,0.700000,0.710205,0.002624,0.005440,1.875808
512,8,3,0.700000,0.710205,0.002464,0.005312,1.859744
512,8,1,0.800000,0.804199,0.002720,0.005216,2.092576
512,8,2,0.800000,0.804199,0.002528,0.005376,2.075584
512,8,3,0.800000,0.804199,0.002368,0.005312,2.083904
512,8,1,0.900000,0.908203,0.002624,0.005120,2.276160
512,8,2,0.900000,0.908203,0.002528,0.005504,2.286880
512,8,3,0.900000,0.908203,0.002368,0.005504,2.281152
512,8,1,1.000000,1.000000,0.002784,0.005120,2.344032
512,8,2,1.000000,1.000000,0.002496,0.005632,2.313984
512,8,3,1.000000,1.000000,0.002368,0.005312,2.312960
512,16,1,0.000000,0.000000,0.002720,0.005152,0.159808
512,16,2,0.000000,0.000000,0.002464,0.005344,0.144064
512,16,3,0.000000,0.000000,0.002368,0.005312,0.144512
512,16,1,0.100000,0.100586,0.002624,0.005248,0.259712
512,16,2,0.100000,0.100586,0.002624,0.005408,0.232256
512,16,3,0.100000,0.100586,0.002336,0.005312,0.237504
512,16,1,0.200000,0.197266,0.002592,0.005152,0.345952
512,16,2,0.200000,0.197266,0.002400,0.005280,0.326048
512,16,3,0.200000,0.197266,0.002400,0.005280,0.330912
512,16,1,0.300000,0.317383,0.002912,0.005152,0.490784
512,16,2,0.300000,0.317383,0.002624,0.005408,0.471552
512,16,3,0.300000,0.317383,0.002336,0.005312,0.476736
512,16,1,0.400000,0.414062,0.002592,0.005248,0.611840
512,16,2,0.400000,0.414062,0.002784,0.005408,0.590464
512,16,3,0.400000,0.414062,0.002400,0.005408,0.591264
512,16,1,0.500000,0.514648,0.002784,0.005152,0.737568
512,16,2,0.500000,0.514648,0.002880,0.005376,0.713664
512,16,3,0.500000,0.514648,0.002336,0.005312,0.714048
512,16,1,0.600000,0.610352,0.002752,0.005120,0.858432
512,16,2,0.600000,0.610352,0.002496,0.005312,0.831584
512,16,3,0.600000,0.610352,0.002368,0.005280,0.832000
512,16,1,0.700000,0.693359,0.002752,0.005184,0.960992
512,16,2,0.700000,0.693359,0.002496,0.005376,0.943840
512,16,3,0.700000,0.693359,0.002400,0.005344,0.941760
512,16,1,0.800000,0.802734,0.002656,0.005248,1.087648
512,16,2,0.800000,0.802734,0.002400,0.005440,1.075328
512,16,3,0.800000,0.802734,0.002400,0.005280,1.072576
512,16,1,0.900000,0.901367,0.002976,0.005152,1.218592
512,16,2,0.900000,0.901367,0.002496,0.005440,1.193824
512,16,3,0.900000,0.901367,0.002368,0.005344,1.196640
512,16,1,1.000000,1.000000,0.002752,0.005376,1.334976
512,16,2,1.000000,1.000000,0.002528,0.005376,1.314112
512,16,3,1.000000,1.000000,0.002336,0.005536,1.313280
512,32,1,0.000000,0.000000,0.012480,0.005216,0.097376
512,32,2,0.000000,0.000000,0.002432,0.005536,0.081536
512,32,3,0.000000,0.000000,0.002368,0.004096,0.087936
512,32,1,0.100000,0.101562,0.002528,0.005184,0.241248
